"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20181013","11350","노원구","555008.66690","549424.13990","4923.59800","660.92910","582634.28810","529242.34250","536650.61430","568121.56170","121476.68170","21232.64760","70191.77200","30052.26210"
"20181013","11380","은평구","477763.22730","469547.38620","6884.49130","1331.34990","506304.00450","450736.43520","457546.83180","492203.50980","108822.99040","17802.81830","71294.96900","19725.20310"
"20181013","11410","서대문구","420010.20480","383635.60900","22940.95860","13433.63730","438048.57420","407587.39250","413084.27250","424957.29940","108254.59350","21505.49760","41562.57130","45186.52460"
"20181013","11440","마포구","554616.74050","505915.58960","24316.94680","24384.20420","571914.58460","519226.26300","557987.88480","552208.78040","171949.97320","45778.36130","54072.89290","72098.71900"
"20181013","11470","양천구","412337.19990","405657.23710","5583.12380","1096.83900","423192.79410","401860.41330","404224.96780","418131.65140","108984.66620","16582.74910","61198.54660","31203.37050"
"20181013","11500","강서구","574358.88980","554708.48990","10014.00230","9636.39770","594470.95780","558001.08930","560945.28270","583940.03780","131700.90110","32827.35730","68812.86730","30060.67650"
"20181013","11530","구로구","432869.59070","398150.49120","29669.68930","5049.41030","445284.10140","420567.56800","425519.14360","438119.91010","112645.61230","32704.87530","49674.62990","30266.10710"
"20181013","11545","금천구","220444.30730","201861.39990","16559.33550","2023.57200","223239.36820","216455.31760","220048.54840","220726.99230","60480.57690","18701.63790","25081.41250","16697.52650"
"20181013","11560","영등포구","493243.73670","446619.23070","38059.23430","8565.27170","515704.93830","469958.23250","505771.25230","484295.51120","160881.88060","44271.15290","52521.72600","64089.00170"
"20181013","11590","동작구","438977.92280","421358.03350","15847.85360","1772.03570","453179.66700","425418.17700","429165.61360","445986.71510","99161.09980","20717.11550","41778.24130","36665.74300"
"20181013","11620","관악구","541127.53560","516373.63120","22945.91240","1807.99210","573013.87720","515824.39950","521168.27230","555384.15230","129293.57020","27907.42010","70638.22880","30747.92130"
"20181013","11650","서초구","581234.34650","560924.77400","12601.69290","7707.87970","621883.84650","527484.17580","611063.89230","559927.52810","197666.41460","69993.33230","47246.44840","80426.63390"
"20181013","11680","강남구","770160.56970","726480.63040","18243.54810","25436.39110","833552.00320","693113.87830","812957.90690","739591.04310","250535.54440","81180.05030","59529.90740","109825.58670"
"20181013","11710","송파구","790700.60430","766152.73610","14297.55690","10250.31130","843621.24060","754493.68660","802696.91480","782131.81110","230998.29360","73198.65100","92007.43190","65792.21070"
"20181013","11740","강동구","510537.90040","499071.85810","10486.83020","979.21210","527952.72150","490420.53340","496624.94850","520475.72320","123501.05220","24888.90030","76376.13090","22236.02100"
"20181012","11000","서울시","11702539.07930","11100095.37090","407655.49490","194788.21350","12031483.44160","11325536.17500","11983902.96510","11501564.87510","6887626.19050","1664055.63650","2304244.14900","2919326.40500"
"20181012","11110","종로구","383075.60950","348167.69680","19348.56260","15559.35010","541014.37780","262110.97330","495705.92360","302625.38500","351163.64770","97698.64350","38430.16380","215034.84040"
"20181012","11140","중구","422127.83710","336193.05660","25502.77320","60432.00730","606896.96300","266992.62110","563368.45450","321241.68190","406002.07050","109372.99070","34516.20100","262112.87880"
"20181012","11170","용산구","336512.63110","309160.80840","18456.74690","8895.07590","372435.35020","288983.00510","368730.49090","313499.87420","222517.90650","63120.00690","47479.32130","111918.57830"
"20181012","11200","성동구","378674.05980","360854.45900","16212.23290","1607.36790","398998.74450","360246.68060","390144.21240","370481.09370","227138.89580","42772.53130","71179.28840","113187.07610"
"20181012","11215","광진구","413690.82530","388797.73880","22928.51800","1964.56850","445063.32580","382804.47510","391201.81080","429754.40700","207877.20220","41060.41590","89617.26410","77199.52220"
"20181012","11230","동대문구","413398.65140","384042.95060","25859.63890","3496.06190","423309.51050","404223.43980","411579.20930","414698.25280","226420.42040","39019.80330","85028.81230","102371.80480"
"20181012","11260","중랑구","361835.02610","355648.40650","5581.64020","604.97940","407349.61710","311387.15600","323077.95640","389518.64730","171499.46630","26351.72500","102518.65110","42629.09020"
"20181012","11290","성북구","457292.53260","438335.00050","16902.52910","2055.00310","492340.70640","423562.32840","430065.76930","476740.22070","212249.65100","27747.73600","94751.51160","89750.40340"
"20181012","11305","강북구","303956.90200","297682.58560","5240.74820","1033.56830","343950.62540","263934.31500","271529.61640","327119.24890","137526.01340","12159.97710","77262.46890","48103.56740"
"20181012","11320","도봉구","292032.57790","288876.67680","2708.40480","447.49630","324969.20550","257068.61010","265056.35880","311301.30580","148441.86280","20592.61650","82771.76130","45077.48500"
"20181012","11350","노원구","529782.24220","523852.16870","5132.29110","797.78240","572948.09390","484272.51380","492361.05210","556511.66370","243284.98470","40665.51960","131907.34120","70712.12390"
"20181012","11380","은평구","444502.36250","436693.56200","6661.89900","1146.90160","505994.30130","379075.48320","392403.21250","481716.04110","189476.55910","32986.37240","117539.79390","38950.39280"
"20181012","11410","서대문구","429221.12160","393500.07740","23210.27570","12510.76850","452086.76940","411578.69530","444040.95120","418635.52900","255190.11760","53586.24100","74088.57510","127515.30150"
"20181012","11440","마포구","552783.19670","510650.31880","22329.62930","19803.24870","650745.22140","483218.73090","578937.23530","534101.74060","345157.24860","93137.11280","90467.37270","161552.76310"
"20181012","11470","양천구","397213.79010","390527.67830","5735.83330","950.27850","433733.22010","353803.91090","364240.91700","420765.84230","197360.77890","31054.79880","99410.65590","66895.32420"
"20181012","11500","강서구","565077.47130","545584.17510","9900.92000","9592.37610","607479.59080","523975.96300","532494.29860","588351.16600","275564.07010","69056.26430","135314.82540","71192.98040"
"20181012","11530","구로구","433809.73130","403138.45400","25999.82190","4671.45540","448302.64980","413197.85250","423302.93490","441314.58580","230407.94580","71150.64780","78092.58690","81164.71110"
"20181012","11545","금천구","249036.65370","231383.46890","15611.90200","2041.28290","277548.49770","222367.35470","273563.11690","231517.75140","174456.18160","64296.86620","47855.00060","62304.31480"
"20181012","11560","영등포구","546090.27930","503540.00300","34615.63490","7934.64150","619293.44550","466118.48440","609502.27040","500795.99990","389661.62990","106073.53340","90838.75810","192749.33840"
"20181012","11590","동작구","433606.05990","416149.61920","15811.54830","1644.89230","464626.60490","396772.53120","405287.20740","453833.81170","201966.73500","39605.00170","75874.39070","86487.34260"
"20181012","11620","관악구","514563.57820","491937.70680","20857.77540","1768.09600","589686.84610","432418.38140","449696.66140","560897.09020","228362.69790","33950.39240","128562.49170","65849.81380"
"20181012","11650","서초구","661737.44690","638891.27990","15302.38120","7543.78580","789864.80150","521507.19050","770470.23390","584071.17060","497754.69810","163074.94380","93063.27460","241616.47970"
"20181012","11680","강남구","910145.57940","865257.31720","22573.96290","22314.29930","1142326.22240","694499.78570","1098686.95870","775473.16570","716696.24850","224801.69450","131473.62940","360420.92460"
"20181012","11710","송파구","779837.82080","760176.52480","14717.78350","4943.51260","810107.27930","768719.32980","779791.92640","779870.60260","433184.17900","123109.35860","175978.33840","134096.48200"
"20181012","11740","강동구","492535.09260","481053.63740","10452.04170","1029.41350","530278.23850","448835.30550","458664.18610","516728.59720","239451.78940","51478.32270","134523.71200","53449.75470"
"20181011","11000","서울시","11676085.89030","11084722.28910","406675.90100","184687.70020","12022131.77770","11305763.07940","11969587.53470","11466441.85860","6949557.81000","1666455.49220","2330378.64280","2952723.67500"
"20181011","11110","종로구","383751.23440","349959.11320","19389.26960","14402.85160","546002.46780","261247.92030","499649.20930","300966.96650","356994.30920","97858.09910","39541.95780","219594.25230"
"20181011","11140","중구","421104.99300","338933.14760","25129.43860","57042.40680","607232.89130","264373.76740","564566.63150","318632.39400","409150.93230","110191.26430","35484.07710","263475.59090"
"20181011","11170","용산구","330425.22550","304319.63100","17908.17130","8197.42320","371060.89850","285160.95340","364161.97830","306327.54500","222563.77870","62374.26320","48828.97330","111360.54220"
"20181011","11200","성동구","380071.85950","362091.89550","16287.90480","1692.05910","398978.95450","360017.94350","393042.28670","370807.26860","233306.42190","44515.96930","72580.98590","116209.46670"
"20181011","11215","광진구","411635.88430","386890.89120","22812.51370","1932.47940","439974.57990","383059.47890","389587.98240","427384.38560","209811.51290","41239.36940","90350.27420","78221.86930"
"20181011","11230","동대문구","417401.27080","387404.23850","26533.78850","3463.24380","423036.35510","412382.20520","418620.36630","416530.48830","234873.43690","40505.89290","87244.57070","107122.97330"
"20181011","11260","중랑구","362226.35900","355895.31400","5662.80120","668.24380","408126.61700","311154.91130","322949.49350","390281.26300","173153.08060","26627.65330","104075.54930","42449.87800"
"20181011","11290","성북구","463409.63190","444161.49880","17107.69400","2140.43910","493206.43950","433454.53750","438877.07910","480932.88390","220224.98740","28750.04490","95884.83950","95590.10300"
"20181011","11305","강북구","304497.63080","298286.28990","5102.82000","1108.52090","345045.81760","262773.65140","271414.57830","328128.38250","138186.01270","12043.95690","77490.53120","48651.52460"
"20181011","11320","도봉구","292660.17120","289463.61640","2702.39750","494.15730","326035.51250","255234.19540","263523.26730","313472.24540","149590.38840","20383.52910","84966.97090","44239.88840"
"20181011","11350","노원구","531616.96040","525660.46890","5165.08870","791.40290","570863.58540","485567.25970","494388.51770","558208.70520","247682.40380","41792.01110","132467.68590","73422.70680"
"20181011","11380","은평구","446357.40470","438544.17860","6677.45110","1135.77510","506897.98450","377646.13550","392481.26730","484840.36010","189615.00500","32377.69450","118638.22340","38599.08710"
"20181011","11410","서대문구","435476.42440","400051.41130","23530.15760","11894.85550","462948.63030","413371.65080","454032.85390","422221.83190","265929.99370","56390.53270","76948.36020","132591.10080"
"20181011","11440","마포구","524118.07060","485538.80160","22065.41540","16513.85360","569248.28430","478242.10970","553090.05950","503423.79280","326103.87680","80576.85320","89606.39780","155920.62580"
